1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,class
-64.94229361,13,12,71.92453024,0,,22,-72.12851058,9,0,-127.7860818,-74.68640017,16.23096959,-11.98927704,15,-11.51804444,18,4,,-7.699764656,6,4,3,2,-8.360425875,14,14,41.5919877,4,0,5,7,-4.491047499,123.4201092,-62.03176643,3,7.595423529,107.0244928,6.865030799,-9.581534061,-24.93471136,,29.18893048,0,11,15.13063247,0,5,15.92732291,3,16,27.27446855,,74.02158905,-69.27510984,15.92249257,36.56073663,-39.07544953,1
26.1725337,12,12,,0,3,24,-43.02656254,5,1,22.36794711,-14.8362638,38.07442048,-85.01050583,15,-20.7065068,20,4,-66.47572436,4.555320606,,3,2,7,-5.966804284,15,14,,2,0,3,4,10.93280055,122.5495139,-78.98638957,2,0.496067416,77.86390776,-11.89031085,-3.123859776,-38.18862289,3.858368908,34.28919178,3,9,20.09354003,1,5,26.2660925,5,17,37.09695276,44.04608852,12.26983879,-21.66617084,23.89399644,35.91122845,-52.54968451,0
33.47089854,12,13,5.554215522,0,3,23,-51.69396725,7,0,-29.35901747,34.59305242,37.93574174,-56.8987019,18,2.008825296,,4,-45.57316759,,9,7,2,3,6.522321888,14,15,,5,1,3,4,,,,2,22.83875575,76.89562612,-9.618799125,,,-0.063322478,25.7384734,2,11,-20.30032834,0,1,13.55006879,5,16,34.50207804,-51.30961675,-36.90331203,2.825511357,27.31226809,45.66568836,-38.64097325,1
72.0852907,11,10,10.77452125,0,3,,-55.86146627,10,0,89.28690956,-2.032864327,-16.21888184,-113.2671175,17,-3.596423516,16,3,-34.60730486,16.00099449,3,,2,5,-22.14202997,15,15,52.92496503,4,0,3,,14.97956185,64.91132879,-60.30745163,3,,106.5036285,11.04589294,-16.15643324,44.64306151,-2.519485874,36.79746676,1,10,-33.18797567,0,5,10.33768395,4,12,37.77507185,15.0818678,105.3576277,15.11580236,,34.83940296,-10.96563503,0
61.88988822,12,9,46.03499609,0,2,23,-31.66422136,7,0,31.0669036,81.15658374,-38.99094337,-29.84969395,19,,17,2,-19.60303353,-19.38283854,10,3,0,4,-30.78586005,15,9,40.29313711,1,1,4,2,1.022397655,128.0700626,-36.69112806,4,0.750152887,75.07740236,7.180522266,-0.925109802,-62.29351976,2.118462424,39.43959196,1,10,-17.85804107,0,2,11.85571931,3,17,17.84025046,-36.22958676,40.56748926,38.02254772,15.52406592,24.27074961,-30.84748587,0
122.2871976,13,11,18.82004846,1,2,21,-77.02911287,8,,-9.089047157,52.76067443,-15.0070298,-98.81077768,19,-25.35047662,16,1,-16.80860177,12.87893709,6,3,3,8,-0.063078558,13,15,63.20384832,2,1,,,4.802229853,124.2395376,-11.93532899,3,1.571475429,81.32693514,-27.01392401,4.96102195,-23.86571432,0.270934648,28.32346576,1,11,27.42766754,1,1,21.02708234,,15,26.50142592,57.67577374,-89.91907054,-42.82199732,31.99476461,38.09713083,-37.74037834,1
-1.06855926,12,13,12.16062498,0,,23,-58.52407945,9,,-20.73716393,-35.98588775,17.55066005,21.42895305,,1.037246678,19,2,-88.44123255,-16.69567176,5,4,,,-18.11004575,11,8,38.9653778,3,1,4,4,25.07873122,51.6424641,-54.89180554,6,0.867213407,105.5449569,-20.11972219,-23.02221071,74.48300338,3.551334778,34.79364905,1,12,-9.335851941,0,4,19.20500514,4,,2.052293009,-51.75293575,10.12539213,-2.943729377,16.94890036,31.58092201,-26.19992929,0
-83.16627987,13,12,-6.888600988,0,3,24,-32.17634488,9,0,16.34277279,65.78999469,37.41696704,-90.54525546,17,-7.029562151,16,3,-60.04234351,3.441948965,5,3,2,6,9.535435481,14,14,52.40006186,0,0,5,4,14.89265376,73.69072607,-0.48506069,2,0.660407832,129.9095127,-8.140226021,3.418140941,13.11067334,-2.151823268,32.40462913,0,10,-38.53178392,0,9,33.45086841,,10,8.161726074,-13.8052015,-36.21364071,-26.93871975,25.76711704,38.13828902,-46.78648174,0
-53.31599469,13,7,49.79645012,,2,23,-25.40941283,8,,45.23544031,-60.90807808,62.8663065,-134.2102379,19,-12.10568287,18,4,-25.19116613,1.419325495,2,4,,,-49.68277671,10,6,51.29086819,,0,4,2,12.07868911,78.7610963,,4,2.555103463,92.11357627,,-31.64447547,80.13368251,-2.612364404,31.63531097,1,12,-73.26109333,,1,27.47171679,2,14,-32.76135168,-62.97019722,4.792101917,-25.25217875,23.45259546,40.98213711,-14.42249334,0
11.27938653,13,12,40.40030132,0,2,24,-62.63477492,8,0,,54.34418409,,-101.6419686,,-10.73459518,,3,-77.27650366,-8.564248189,4,,2,5,,13,13,51.37821908,5,1,5,5,0.118435823,,-70.13623599,6,3.984653879,-41.0962607,-5.844679062,-3.833976398,-27.10802484,-2.411521088,45.84269342,1,12,0.028786133,0,7,15.28800712,2,14,51.97088853,-77.77115925,48.15672519,-13.51971234,29.06502542,34.85716666,-36.81856024,0
99.38774121,13,11,49.30551535,0,3,22,-21.40755203,8,1,-24.05016661,-14.12436897,-17.18457498,-69.17102959,15,-13.11597909,17,3,55.41596827,,6,4,2,7,46.04311681,13,,,2,1,4,4,15.8226948,66.98527937,8.909125459,2,0.645227288,40.02234794,13.58553002,-58.17075034,-53.89790875,-0.487186522,20.72028191,1,12,17.24657553,0,5,24.08097099,4,13,54.76765225,,-24.9300514,-12.42562903,9.793753907,,-50.0820778,0
-59.67081215,10,12,37.95664574,0,3,24,-39.34035903,10,0,,88.58607998,25.50926418,-24.8260862,18,,17,,-88.19662067,-12.94081004,2,4,3,5,,14,12,66.19542998,3,1,4,5,13.71299075,122.5088793,-24.33223666,2,2.711132788,37.35453832,-1.984710648,,61.30107718,-0.440235749,36.47469348,1,11,7.927151205,1,5,28.70924869,4,,42.01897648,-48.70683656,-7.615425822,-4.741504538,,30.60898044,-8.95240704,0
128.5955166,12,11,9.877068288,0,2,22,-15.28970058,8,1,-9.418190158,-75.83797337,99.19884009,-74.0894657,16,,13,2,-5.009295,17.70258633,2,7,2,6,7.864934358,12,14,61.60632513,2,0,3,,8.439803039,130.2116692,-4.218461128,6,0.793777854,105.2328648,-24.46129046,-30.0017211,-16.82651358,-1.779020198,34.14772498,2,9,,,3,7.810290719,4,13,-4.906083293,-67.55637754,-70.2475016,,28.36455563,37.06464926,-37.91792516,0
-20.74984946,13,15,17.36638779,0,3,23,,7,0,-6.424376109,83.96006324,80.1495765,-82.33100497,20,-10.70812984,17,2,-15.03927061,-28.60118649,6,3,1,5,-34.67961826,17,15,52.49111444,2,1,5,2,18.9186131,111.3909276,-44.62930566,4,0.851597325,44.79356465,-20.62829742,-18.70392378,,5.934893773,35.63477169,,10,-21.82661097,0,4,28.14696809,5,19,17.15125257,13.33989477,-6.685807632,-14.10273658,33.10543979,38.36402454,-38.35775202,1
-17.11875215,13,12,5.162431018,,2,22,-51.35833876,9,0,-69.39265152,-19.87914238,23.47185273,-65.60749498,,,16,1,-32.87052866,14.54561088,3,3,1,3,-3.765479497,16,14,53.51710335,0,0,2,5,24.53630506,71.66930987,-69.18975909,4,0.72240636,121.6349938,13.09222022,-27.52460367,-88.40518547,4.007959813,18.35352856,1,10,38.50608074,1,4,26.17701246,4,15,39.18818919,-43.23932772,43.2749396,16.55658963,16.53409336,31.82818365,,0
-115.0179333,13,11,32.98588986,0,2,23,-6.214771542,5,1,-16.23647609,35.19756589,73.62320985,26.67341828,18,-15.84759079,19,4,-25.49147569,-9.062227439,3,4,,5,,16,,57.90802798,5,0,3,2,5.95087864,53.56174601,-8.059977574,4,3.470834301,19.28958637,12.60411207,-29.81374002,-92.31604615,2.812234835,,0,11,-57.72695311,1,2,21.64719323,1,14,-6.420873858,-50.89995355,0.250460013,-25.48528415,29.08607591,31.43695911,-23.56632032,0
176.1257854,12,12,28.58024366,,2,24,-58.15754794,8,0,42.53796224,5.448275711,95.08352497,-61.52901541,17,-22.33073458,17,2,7.959525743,2.400888695,4,4,2,2,,12,9,40.7787365,,1,4,5,17.55890967,125.9387883,-25.41535627,3,1.318618003,151.8778775,3.769546931,1.916463051,93.4875169,-0.276810974,35.59391244,,11,-38.20538082,0,4,,3,15,17.01423306,55.46195679,-14.44886282,-10.65038404,30.47707146,44.704748,-50.4296333,0
-104.7791874,12,10,46.23165998,1,2,23,-61.99254656,6,0,101.4871852,70.65032884,-31.11148999,-87.37939056,17,-11.45818956,12,3,84.85635074,-1.298149826,4,2,1,5,-38.41940552,13,13,42.67701001,5,2,4,5,20.62284309,93.10358829,-49.56997291,,0.170259065,105.6246219,-10.90774828,-32.2720999,2.106010668,-1.649849844,32.48728155,1,10,-5.706990083,0,7,,4,17,-1.094005161,-50.16909506,-19.23763482,-23.22591341,,42.97771025,-39.16716455,1
52.23369182,13,12,45.54617307,0,3,22,-67.43259157,8,0,-36.24043199,45.46255488,-4.243298206,-64.7695082,17,0.802731575,17,3,23.11254223,-14.23772358,,3,0,5,-46.23162815,14,13,54.75826658,4,0,4,4,22.29198746,81.42888505,-59.93654394,4,0.960275004,102.0912858,3.129513317,-18.70065013,29.45687335,0.22650532,31.24896604,,7,-29.12000116,0,5,15.30850016,2,18,-40.36388113,-96.06395585,28.20291407,-37.85262605,32.91344247,30.67158333,-65.2943484,1
78.40359569,12,,49.48958044,0,2,23,-21.85926682,9,0,,15.87854819,52.8495024,,18,-9.562593433,14,6,21.73522955,-4.660811451,1,5,1,3,,15,16,39.87425969,4,,4,3,12.66525473,72.09882746,-22.61454967,2,18.75459198,99.7697457,-20.21446595,-22.61510967,-80.22595713,4.180930001,32.45738227,0,12,-0.746292181,0,2,29.93534673,1,16,64.64891544,33.46232266,-51.5831922,-40.77375868,,33.82973751,,0
-57.57705783,12,11,30.27706382,0,3,23,-12.20108304,7,0,78.4746969,-38.07576601,109.2243799,-18.44307742,17,-14.11656841,18,2,65.12433261,-12.06646211,6,2,2,5,27.84707882,11,13,52.6251702,3,,5,3,23.1420902,116.7435695,,4,,-2.965569684,,-14.95151267,48.84837925,-0.958043543,,,9,-31.72776036,0,4,26.04737621,4,,-25.99785882,1.735380994,6.265573644,-27.71433281,26.49647073,39.09382374,-33.97901552,0
58.16718318,11,13,12.73369644,0,,24,-23.39644032,7,1,99.488507,22.45854288,-33.63123947,-119.7408294,17,-1.917196665,17,1,43.12458814,-12.87458455,4,4,2,2,72.9262534,9,12,50.73393629,1,0,4,6,21.85815383,80.40256797,-54.30048574,4,1.62488707,121.8498688,11.46077514,-40.25016456,-45.63492496,2.141198087,28.97416251,0,12,-36.04853488,0,3,21.77900006,3,15,19.38903885,-40.25297795,75.58763215,-33.89435377,34.06178944,45.25831583,-53.2385146,1
,11,8,18.33009176,,2,24,,8,0,-2.073583095,44.25672791,84.14817232,-85.55703301,18,-9.421242287,,3,-23.0192829,-15.86102118,5,4,2,3,-10.33468546,,10,43.45389419,3,0,4,2,,123.151328,-67.46172147,6,1.089802299,70.526641,-12.99520988,-22.88319281,-56.84717662,6.625359907,31.45799031,1,12,-38.34783991,0,5,17.31951318,5,14,5.344016726,-61.81703173,-25.22651149,-24.78082996,14.64118504,41.62606358,-56.3165376,1
-69.43392394,11,13,41.13621398,1,3,24,-22.02780016,9,1,-57.27065696,-93.12938326,,-52.27837781,15,-15.26099362,14,0,13.04926001,23.65724854,4,6,,2,-17.11270804,14,10,39.90738036,4,0,3,5,18.85256251,93.80805207,4.772981138,7,0.235473305,-5.840267793,,-22.55024018,-21.51651639,-0.296994935,,,11,-23.65859739,0,5,34.82941348,5,13,27.99841451,-35.21113481,72.5403877,-7.782596478,25.71877133,29.18480636,-50.8899403,0
64.66602075,13,13,-2.562418338,0,2,21,,8,0,52.20351147,-2.865003096,26.17279245,-85.52166628,17,-9.377774508,17,4,-1.513083775,-18.19536161,,5,1,10,-2.877299883,13,13,34.00056428,5,1,5,3,25.88396654,,-109.9799949,2,0.40205885,9.495206803,,-26.75267285,-64.47636173,4.638172839,38.1236395,3,11,-41.91270572,,3,26.30461638,5,17,-4.812369776,-115.0167051,13.52585214,-22.76312653,,51.64510903,-61.55754596,0
,13,11,39.5131206,0,2,23,-26.35694229,9,0,-23.64512948,44.02336935,55.42522066,-79.06240632,,,13,3,,1.800768222,6,5,3,,-13.94622899,18,11,,2,0,3,2,14.47081981,107.3583281,-54.70552813,5,0.160174149,,-7.079768937,-14.19704459,35.62409127,-4.818302137,29.84257657,0,12,,0,3,23.18913215,2,13,70.99119514,2.721957035,55.86400344,-1.740922615,38.80208796,38.24664583,,1
281.9057884,12,11,25.49969512,0,2,22,-14.9045809,9,0,-3.852852739,,40.52679195,-96.46910036,15,-7.63526391,17,6,-70.5075862,-16.50700462,4,4,2,6,52.89376884,18,14,45.11009166,3,2,4,6,8.79099448,130.480192,,6,1.831561364,72.64151333,-33.25574019,-25.38649861,-78.67716748,2.374949435,26.3113522,0,12,-34.68881153,0,5,15.38173231,2,17,13.40989979,-2.765287625,-53.56101703,6.652510611,32.72544507,31.04308998,,1
69.55657768,12,11,,0,0,24,-24.15234501,10,0,18.76311304,78.18146804,47.44411306,-53.00261137,15,-23.51791524,17,3,-30.92862704,-13.61095179,6,5,3,2,16.45285897,11,13,40.98067402,,1,4,4,5.883785354,107.2238352,-15.35939586,8,0.423800404,66.43493684,-8.071516456,-0.544311192,19.53311702,0.136051978,35.43688233,2,12,14.06148383,0,5,,2,14,17.39799095,-28.85161635,-51.55513822,-35.97618054,-2.034478522,49.27330604,-56.96555577,1
-41.81772454,12,12,21.32353189,0,3,23,-69.61061175,7,0,4.86408935,-50.30661006,27.92761133,-92.23517743,19,-7.269478642,17,2,30.06535205,4.978030337,7,4,1,6,38.04330523,11,17,49.89859477,,0,4,4,31.88428875,,,3,,164.3704642,-10.44346258,,30.4360302,3.380653894,40.57866664,,12,3.805517578,1,2,21.06750523,3,13,63.82640002,-76.51332963,,-34.21047329,24.1335123,36.78139577,-17.54538556,0
-0.95182488,13,12,5.561001248,1,,22,-57.82754952,6,0,,52.94218962,8.625266978,,16,-13.85449503,18,4,-30.81256989,-19.93585812,3,4,3,7,25.8575269,13,10,45.09652665,4,0,3,3,13.67921726,77.90865116,-55.92021318,3,18.26121699,21.65694052,,-16.2082426,12.20439653,-0.369630668,26.57388442,3,,8.28112783,0,3,28.54864483,3,17,48.90561875,-72.22310489,56.47868928,-19.22780443,12.55974699,50.36920629,-17.76803465,0
-25.43726641,13,9,,0,2,21,,6,1,-52.80672322,-8.627553377,41.62604485,-141.3786526,,-21.51827367,17,2,,-28.31085552,6,3,3,3,-20.08671094,,12,66.11806429,1,0,2,4,17.02060071,112.4225462,-27.58913122,3,4.462267783,88.90620951,6.882182881,1.308699294,-81.08337645,4.199586861,41.86012968,1,9,-15.68904731,1,4,7.683712839,3,13,57.17419756,-40.23135388,-71.32308487,,,35.10019901,-33.19224725,0
67.686466,13,12,23.74372329,0,3,23,-52.26597889,7,,83.99274393,66.83727182,30.89427923,,,-6.990984886,17,4,-65.77598161,,3,6,1,4,32.98325303,,14,53.25195228,1,1,4,4,11.19005383,118.1048697,-10.04441629,,0.710101522,-45.01553533,-5.943320319,0.829154395,8.186920057,-0.716489538,26.72232505,0,12,-48.63066295,0,2,,2,14,52.47421046,,29.77676894,-34.53652111,21.07986518,35.44100349,-16.04895685,0
29.88005708,13,12,31.04461414,0,3,23,-43.4554039,8,0,14.74910206,39.96704747,30.10900457,-45.50027746,19,-14.72410708,18,3,-25.90780909,2.087032219,2,7,3,5,,16,,66.04340089,6,0,3,2,30.43085098,71.94651247,2.621605852,7,18.94964202,-1.871536252,-31.39830532,2.192092316,12.9832732,0.877302275,24.85823845,2,10,-57.4069415,0,3,20.29466012,2,12,25.24693891,43.11428325,,-20.22985101,16.10261125,33.73546397,-33.59587157,1
212.618318,11,,38.76195609,0,2,23,-13.8157308,8,1,,88.69435522,77.2552159,-81.3309727,18,-5.20196075,17,3,45.33663069,22.60043079,3,5,1,3,35.74004958,15,16,49.57261217,,0,3,2,8.063492013,123.4381175,,3,1.054827705,58.91629389,2.658677935,,,2.314954826,46.63406499,1,12,-13.14438222,0,4,15.5296851,5,12,66.15522263,-31.42761128,81.96252048,-32.39318421,28.98472563,37.75337997,-21.04336408,0
9.925771497,12,9,-4.832957751,0,3,24,-43.17420598,,0,50.80785213,-35.25083913,111.0449713,-87.11167792,19,-18.77276467,18,1,-66.7809789,13.66254462,,3,3,7,-9.73106733,13,16,,3,1,3,1,4.967608675,69.39768221,,2,0.406986089,71.97423165,9.403942837,-0.083859125,20.26990631,-0.942356689,43.05324589,1,12,45.70646446,0,4,,2,11,1.512827202,-42.00098749,28.52641222,-16.53579938,,34.70110624,-41.30940671,1
-199.3866815,12,13,30.31175294,0,3,24,-76.28286781,7,0,-21.08719359,-60.74910364,51.27089096,-121.4832998,16,-17.48136026,17,3,-86.79608235,7.95710765,6,4,2,,-32.69383876,12,11,50.50524604,2,2,5,3,15.65091441,75.82366491,-41.36623913,3,0.702683684,,-20.42179709,-24.31924628,-67.79957298,1.577965281,40.97315668,1,11,13.80930157,0,,22.11384746,3,13,74.33336189,-23.15625098,86.01681953,-28.01456018,20.04730286,35.81656651,-54.7252562,1
37.24818445,,14,0.025794386,0,2,24,-2.556477673,6,1,0.884103954,24.49320089,51.09621422,-89.89520526,20,-9.525084082,16,8,14.6637148,23.41920492,3,6,2,5,-27.65303794,13,12,52.43731939,1,2,5,4,12.90188565,,-43.58580898,5,3.573294105,155.8806351,-12.18437904,-14.60343343,-73.66018528,1.355473887,43.74298355,2,11,-51.37676574,0,4,29.69371228,3,14,-2.133141355,14.40238711,3.031828687,3.415810876,29.4615022,41.85805951,,1
1.302677853,13,,1.624175206,0,2,24,-49.04583354,7,0,58.3442087,-88.24239038,130.6306122,-38.84192159,,-23.8264261,17,3,-31.44007841,-14.48892705,3,6,3,6,-29.95146374,15,15,46.68326253,3,1,,8,18.45895769,80.51491251,-33.02026199,3,1.08009193,,21.64301217,-26.95524653,-156.4985775,4.705198075,44.91974433,,,-17.36025712,0,4,11.77595756,1,15,35.91244332,-0.932207224,-22.47688427,-15.17070215,37.53903114,34.45844689,-38.96373444,1
-203.3020531,12,11,25.70051408,0,3,23,-62.75929539,8,1,-49.65603409,88.4055031,33.75760996,-84.46608017,,-2.358729931,17,5,23.7816677,-24.36909849,6,2,1,7,,14,11,48.60999829,3,1,1,4,23.58011874,120.7303422,-57.39397724,3,,128.6275322,-8.486971769,-7.010862722,,4.123778426,43.58811167,0,12,-58.47849782,0,,12.42501833,3,13,23.09235597,-53.80044238,-9.733679702,-34.57844178,30.30381918,33.49630673,-40.05179439,0
18.10274433,12,12,15.31465031,0,1,23,-12.70963393,8,,-20.85876493,-21.65557677,58.81641892,-98.10388962,17,,19,,55.74166301,,5,5,3,6,,17,14,42.53037149,1,0,4,2,16.53636178,,24.88564402,3,1.361203104,7.676802877,,-8.869039251,-43.90303891,2.66018814,,2,11,-36.05689952,,4,14.75736854,3,11,38.27118979,-5.850213054,,-43.42858468,16.89563688,40.32986188,-39.07743322,0
-78.69180732,12,12,,,1,23,-51.72225581,7,0,-2.202015575,-79.37219711,-17.55600658,-98.15964157,19,-17.82871287,18,,32.33118496,-12.92135062,,7,2,8,,16,14,50.31354578,2,0,3,4,28.27864776,71.48231037,-37.03589412,3,2.522257088,92.02988642,-6.414043187,-22.9110823,15.34275986,2.116165062,42.98263471,0,8,-8.20678061,0,2,17.53903798,3,17,61.43523071,-67.36143729,26.41807935,-30.88096961,26.19227319,46.45698788,-45.81245758,0
4.649522546,,12,2.692368413,0,2,23,,9,0,124.0724665,95.58517374,130.2720134,-81.3677419,,-8.912608609,16,4,64.35607376,52.70739757,8,,1,3,-24.35597435,17,15,54.68555778,1,,4,4,15.64538433,110.5557817,,4,1.198554531,9.870072343,-8.955899185,-48.40952358,,1.274087835,11.75483601,1,10,-63.96768984,0,3,11.17234079,3,9,55.75536357,,23.87874423,,18.71049521,,-20.52148022,0
146.3196487,,12,22.59295229,0,1,21,-10.03930524,10,1,13.04905375,-7.66165643,-22.85835892,-101.8428914,16,7.574455766,18,2,10.34167884,30.12176468,4,3,1,4,28.99826358,14,10,41.61853784,4,2,,,19.95161752,90.40081189,-51.41031963,4,18.89918742,,-20.68615333,-9.82012268,,2.625403906,44.02586466,1,10,-8.585520264,,4,19.98347244,2,16,59.68481552,,-3.073822721,1.618343055,13.89524504,34.99130912,-51.1996379,0
33.86824738,12,10,-22.96016385,,1,23,-55.79740817,10,,-14.45478736,67.94658164,64.50213367,,18,-10.38309857,15,4,38.95261964,-36.7453708,,4,1,5,7.17964506,16,13,45.10839171,4,1,1,3,4.100103873,94.62188961,-76.51273532,3,1.118681085,120.44519,-32.70303714,,22.57511941,0.650891017,43.14074699,1,10,-18.50068887,,7,11.167912,3,15,10.91081421,-43.15929044,-46.79546788,-47.32935398,46.31228008,39.66203764,-45.44175315,0
,12,8,2.860031791,0,1,23,,9,0,,-31.10010428,48.46120463,-92.85265119,13,-1.976284329,,8,80.9508674,12.55401292,6,3,1,7,-2.952820323,15,16,41.78363421,4,1,5,2,6.085439761,96.41678437,-4.812170396,3,0.301816368,33.26330148,-10.00257593,-9.727243766,,-2.995623025,38.43508474,1,12,-7.970164482,0,7,20.45039749,5,18,28.93678972,-75.12811914,-65.82945582,-54.02593851,22.09867374,41.28245086,,0
96.07619194,12,12,8.086929082,1,1,24,-11.42289084,7,0,-18.43297766,-19.61240643,-29.75288906,-35.56888227,17,,17,1,-28.21595609,23.08187603,5,5,1,4,,11,16,,3,0,5,2,13.84314258,118.7705815,,3,2.982129018,58.80292493,13.0175923,16.38392765,6.0467185,1.690049535,43.91445816,2,,-8.765241558,0,6,13.50366173,3,12,-2.488632315,-33.54323448,0.657803219,-76.46013154,14.03527771,48.17845719,-31.93791344,1
-40.32583518,,9,34.41987075,0,2,24,-23.07224741,7,1,12.65779091,52.73465859,48.25640666,-22.41659257,19,,16,4,-58.18324114,-9.472406474,3,7,2,3,-4.911348189,9,13,34.1574924,4,0,5,3,17.2312074,62.20541535,-46.00490344,5,2.052823402,113.1289876,4.320399543,11.36543086,38.71786102,3.806971382,18.80922819,1,11,-5.321343213,,3,18.42713852,2,17,-3.187308035,-81.58432003,22.62492081,-14.77385226,31.11834004,41.98638956,-45.08283192,1
-183.4482478,13,10,11.66858238,0,3,24,-23.92580398,9,0,1.027600161,-84.08927941,119.6549349,-48.85576233,17,-16.60439409,15,4,14.39134572,10.31173527,6,3,1,8,-55.33446627,11,,46.23794032,,1,,,6.885199429,109.9653383,-7.949737256,2,42.25038034,21.64150288,6.858807574,-21.40248929,-84.13181243,1.876415345,38.42115708,2,11,-8.760059592,0,,26.34444565,4,15,16.43792373,-58.15540158,67.52806424,-28.70084141,35.15789723,47.05767791,-40.03751466,1
-27.58584893,13,,44.11703012,,2,24,-84.21275268,8,0,36.12904367,0.53742202,-49.11893967,-55.93185091,16,-19.47586902,16,3,6.223343448,39.08666804,4,4,1,1,-22.71864751,12,,35.27932768,1,1,4,5,26.57122834,129.4529376,-26.4309177,4,6.555436,142.4013519,,-16.48734731,-38.31201259,-1.530878546,32.16507872,0,11,-61.31010009,0,,19.01704571,,16,50.44106227,-13.45566001,23.49973796,-49.5374679,35.01079118,35.34247518,-42.64668106,0
-33.95479883,13,10,3.742532348,,0,21,-35.79770266,,1,10.25356494,-35.58442327,-41.16307445,-53.79343746,20,-10.61659433,18,3,89.87397306,-20.16274832,1,5,,6,-30.17295991,13,,52.57800165,3,,4,,13.30755077,138.5897738,-43.63774669,4,0.510303173,35.95413678,,-2.518314101,-97.4953776,3.681784667,,1,11,19.94784115,0,4,21.93708814,3,18,23.87279421,15.19073563,,-41.96264759,23.7814451,36.38272825,-38.74202258,1
107.0536456,,10,52.15096986,,2,24,-44.90097782,8,,67.16732994,71.0150382,4.293762588,-131.1748059,,1.002736086,17,2,-15.5208636,15.10622836,5,2,3,5,,12,12,59.56068504,6,1,4,5,,121.8935055,-55.96654775,2,0.505438137,29.44213757,-11.09016729,-30.28367257,-92.74197045,7.171586461,29.96611786,1,11,-47.65015319,0,6,21.39776794,4,15,42.70926912,-0.762113323,13.62773013,-3.491304055,25.6728906,43.74811821,,1
33.80595639,12,12,25.92869251,0,3,24,,9,,-8.200394779,-59.59254648,160.0371175,-51.1692332,18,-15.45285308,,5,-20.46866505,-9.520778631,3,4,1,4,-6.848050434,15,12,50.54085382,3,0,4,4,14.8160515,147.9622756,,,1.774570906,80.59493774,,-17.96169778,-62.30298439,-0.038324791,34.29808803,0,11,-16.74697373,1,6,23.03074902,3,17,-8.680885494,-46.00923754,-28.39282487,-15.89714533,29.73612932,45.25373785,-33.04604599,0
