Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,class
140688,3,Uluru,21.9,35.4,0,,,ESE,46,ESE,SE,33,17,33,20,1018.6,1013.7,,,26.4,34.2,No,0,No
35505,7,SydneyAirport,7,15.3,0,4,5.4,WNW,41,WNW,NNW,20,20,50,29,1015.8,1012,7,2,8.8,15,No,0,No
63159,2,MelbourneAirport,14.3,20,0,4,5.2,S,52,SSW,S,19,33,59,37,1022.1,1022.1,5,5,15,18.6,No,0,No
106285,10,Albany,12,17.1,0,3.4,3.3,,,W,N,4,20,78,79,1025.4,1024.5,8,5,14.5,16,No,0,No
19255,8,NorahHead,14.7,23.2,0,,,SSE,30,W,SE,7,17,56,71,1021.5,1019.9,,,18.8,19.5,No,0,No
58701,8,Bendigo,3.5,14.6,0.2,,,SE,33,SSE,SE,19,13,69,59,1026.1,1025.1,,7,8.4,13,No,0,No
123680,12,SalmonGums,11.6,24.1,0,,,S,46,SSW,S,17,30,51,41,,,,,19.8,22.1,No,0,No
29668,7,Sydney,10.4,17.5,2.8,1.6,9.7,,,NW,W,26,31,56,31,1006.2,1008.1,1,1,13.1,16.7,Yes,0,No
99985,1,Nuriootpa,12,29.4,0,7.6,13.1,SSE,41,ESE,NNE,13,9,43,15,1012.1,1008.9,1,,18.4,27.8,No,0,No
67811,6,Melbourne,11.2,15.4,0,2,4.5,NW,39,NNW,WNW,13,11,67,68,1003.6,1004.6,3,7,11.9,13.2,No,0.6,No
1102,1,Albury,18.5,35.3,0,,,ENE,48,SE,S,11,11,56,28,1013.4,1010.7,,,24.9,33.5,No,0,No
111806,2,Witchcliffe,10.7,23.4,0,,,SSE,44,ESE,SSE,22,26,57,53,1018.1,1016.8,,,17.7,21.7,No,0,No
13503,9,Moree,5.2,22.8,0,,11.4,SW,31,SSE,SW,17,17,35,20,1016.6,1012.3,0,0,16.6,22.5,No,0,No
15630,6,Newcastle,6,20,0,,,,,,,0,,85,,,,0,,11,,No,0,No
118320,3,Perth,14.7,29.5,0,7.4,11.4,SE,33,E,SE,11,19,48,31,1024.7,1020.9,1,1,19.6,28.4,No,0,No
42290,8,Wollongong,11.6,15.3,9.2,,,S,33,S,SSE,20,19,92,76,1026.9,1024.6,8,8,12.4,14.8,Yes,0.6,No
46790,10,Canberra,6.3,15.9,15.2,,,S,59,S,S,24,22,62,40,1015.9,1014.3,,4,8,14.1,Yes,0,No
59579,1,Bendigo,11.3,35,0,,,NW,33,NNE,NW,7,11,60,17,1015.1,1011.6,,,18.8,31.2,No,0,No
100891,8,Nuriootpa,7.8,14.1,8.8,1.4,7,WNW,43,NNW,WNW,11,24,89,48,1017.6,1015.3,6,3,9,13.7,Yes,0.4,No
13206,9,Moree,13.8,28.1,0,6.8,9.5,,,NNE,NE,30,15,55,31,1020.6,1015.2,7,1,19.4,27.2,No,0,No
104708,1,Woomera,18.7,29.3,0,16,9.3,SW,65,SSW,SSW,35,43,70,22,1010.4,1010.1,7,,19.7,27.1,No,0,No
105902,4,Woomera,19.2,20.4,6.9,0.3,,NNW,43,N,N,26,15,90,96,1021.6,1019.5,8,8,19.9,19.2,Yes,9.2,Yes
136500,1,Darwin,23.1,32,2.6,3.6,9.4,WSW,52,WSW,W,15,24,74,71,1008,1005,7,7,28.7,31.3,Yes,5.2,Yes
10692,2,CoffsHarbour,16.6,23.1,15.2,1.4,,SW,31,W,ESE,15,17,92,75,1018.7,1016.5,8,8,17.8,21.8,Yes,2.2,Yes
17627,4,Newcastle,14,25.6,0,,,,,,,0,,90,,,,1,,18.5,,No,0,No
115530,5,PerthAirport,11.4,23.3,0,6,9.6,ENE,50,ENE,ESE,33,28,53,28,1026.7,1022.6,1,2,15,22.8,No,0,No
130013,5,Launceston,3.7,16.5,4.6,0,,NNW,50,NNW,WNW,11,17,96,46,1016.8,1017.6,,,12.8,16.1,Yes,0,No
119661,2,Perth,16.9,33.8,0,11.4,13,ESE,44,E,ESE,19,11,46,27,1015.8,1011.2,1,0,22.1,32.2,No,0,No
64835,12,MelbourneAirport,13.6,28.6,0,10.6,5.3,WSW,80,N,WNW,22,39,25,38,1000.6,1002,7,5,22.4,20.6,No,1.2,Yes
74641,6,Portland,5,15.4,0.4,0.6,6,W,20,N,WSW,4,11,99,65,1030.2,1029.7,1,8,9.3,14.9,No,0,No
101933,8,Nuriootpa,2.4,10.7,0,2.1,6.1,SE,31,SE,SE,13,20,74,50,1034.5,1033.1,5,5,7.1,9.9,No,0,No
15375,9,Newcastle,13.9,18.2,5.6,,,,,SE,SE,4,11,74,67,,,8,8,16.5,17.3,Yes,5,Yes
102928,5,Nuriootpa,7.3,17.5,0,4.6,3.6,WNW,46,WNW,SW,31,20,38,64,1023.1,1024.5,2,,16.6,17,No,0,No
21552,8,NorfolkIsland,15.4,18.1,8.6,1,0,NE,48,ENE,ENE,22,30,81,80,1027.9,1024.9,7,8,17.5,17.6,Yes,51.8,Yes
98491,5,MountGambier,3.4,16.7,3,0.2,9.2,E,28,SSW,SE,7,17,95,57,1023,1022.4,1,2,8.7,16.1,Yes,0.2,No
105264,7,Woomera,4.6,15.7,0,1.8,7,WSW,41,WSW,SW,24,26,99,45,1027.3,1024.2,7,3,8.5,14.9,No,0,No
28999,2,Richmond,16.7,30.3,0,7.4,,E,30,SSE,ESE,6,9,81,51,1015.7,1012.9,,,22,28.9,No,0,No
119071,4,Perth,15.6,29.5,0,4.6,6.7,NE,30,ENE,NNE,9,7,45,24,1021.3,1019,6,5,20.4,28.8,No,0,No
103322,12,Woomera,11.9,26.2,0,15,13.5,S,39,S,S,22,17,38,19,1022.7,1020.6,2,2,15.9,24.3,No,0,No
141339,2,Uluru,22.8,42.6,0,,,SE,44,ESE,S,15,33,15,9,1013.8,1008.8,,4,34,40.8,No,0,No
97345,1,MountGambier,5.7,26.5,0,3.4,13.6,NW,35,ENE,WSW,9,19,59,33,1018.7,1015.1,3,1,16,24.9,No,0,No
98987,10,MountGambier,4.6,15.2,9.4,3.2,7,WSW,39,SW,WSW,24,17,58,59,1025.9,1025.9,6,7,12.2,13.8,Yes,0,No
2860,1,Albury,11.4,30.1,2.6,,,SE,24,S,S,11,11,64,34,1011.5,1010.6,,,17.6,26.7,Yes,0,No
83038,4,Brisbane,17.7,26.6,0,2.8,10,ESE,26,SSE,ESE,2,13,73,67,1016.7,1013.1,5,3,23.2,24.6,No,0.2,No
80683,9,Dartmoor,6.2,13.3,1,2.4,7.4,WSW,50,WSW,SW,22,30,90,67,1017.3,1019,,,9.8,11.8,No,1.8,Yes
112527,10,PearceRAAF,3.8,24,0,,10.8,SW,41,SSE,SW,13,30,60,42,1024.5,1020.1,4,1,17.3,22.7,No,0,No
65648,3,MelbourneAirport,18.6,27.7,6.4,3.4,2.3,N,43,W,NNE,9,22,97,67,1013.3,1009.7,7,7,19.2,26.2,Yes,5,Yes
52005,9,MountGinini,-2.4,7.7,0,,,SW,57,WSW,WSW,19,17,51,58,,,,,2.1,6.1,No,0,No
123691,1,SalmonGums,13.8,39.6,0,,,ENE,44,NNE,NNE,20,17,29,10,,,,,29.4,38.7,No,0,No
77328,7,Watsonia,1.6,12,0,2,3.3,N,48,ENE,N,7,19,99,64,1028.6,1024.7,7,7,2.9,11.6,No,2,Yes
8428,1,Cobar,12.9,29.2,0,9.4,,W,41,WNW,NW,15,17,48,22,1006.1,1004.3,1,3,19.7,27.4,No,0,No
51694,10,MountGinini,2.5,13.6,0,,,NNW,44,WNW,WNW,20,13,100,89,,,,,8.8,12.3,No,5.6,Yes
29786,11,Sydney,17.2,22.4,1.2,3.4,4,,,S,SE,20,28,75,64,1016.4,1016.7,7,7,19.1,19.4,Yes,0,No
140450,11,Katherine,27.1,40.5,0,8,,WNW,31,WNW,NE,15,4,54,,1011.7,1006,2,,32.1,,No,0,No
67486,1,Melbourne,16,30,0,6.8,10.5,S,31,WNW,SSE,9,17,70,49,1016.1,1013,7,1,18.7,26.5,No,0,No
81833,11,Brisbane,17,22.1,14.6,3.4,0,E,22,SE,ESE,7,11,91,84,1016.8,1013.7,8,8,18.2,20.1,Yes,77.2,Yes
94031,1,Adelaide,13.3,28.7,0,,12.6,SW,35,WSW,WSW,2,22,46,29,1012.4,1009.6,,,19.5,27.7,No,0,No
18582,8,NorahHead,14.2,16.9,0,,,SSE,52,SSE,S,35,20,67,79,1037.1,1035.9,,,15.7,14.9,No,4,Yes
135498,4,AliceSprings,14.9,36.1,0,8,9.9,N,41,N,SW,20,11,15,9,1015.6,1012.4,3,5,27.7,35.1,No,0,No
4472,5,BadgerysCreek,12.2,19.2,1.8,,,SW,28,SW,SSW,17,15,61,36,1014.2,1011.4,,,13.5,18.3,Yes,0,No
117898,1,Perth,19.9,35.3,0,10.8,13.2,SSW,41,SSE,SW,11,19,49,35,1014.3,1011.4,0,0,24.2,32.8,No,0,No
961,8,Albury,0.4,16.2,0,,,WSW,24,,WNW,0,7,72,44,1022.8,1018.7,,2,7.3,15.8,No,0,No
87612,10,Cairns,23.1,30.3,0,9.8,,SE,43,SE,ESE,26,31,64,54,1017.2,1014.2,3,,28,29,No,0,No
75404,7,Portland,9.5,13.7,4,0.8,,NNW,81,NNW,NW,43,39,70,80,993.8,994.4,6,8,10.9,13.5,Yes,13.2,Yes
122438,8,SalmonGums,9,20.6,0,,,WSW,28,WNW,SW,17,13,82,57,,,,,12.8,17.9,No,0.2,No
75001,6,Portland,3.5,10.9,2.4,0.8,7.1,SW,20,W,S,6,7,94,86,1030.2,1027.9,5,5,8.3,10.3,Yes,8.6,Yes
43158,3,Wollongong,17.5,20.5,38,,,ESE,41,E,S,28,15,92,93,1021.1,1020.4,8,8,19.7,18.9,Yes,31.8,Yes
134339,1,AliceSprings,20.5,34.4,21,5.2,8.3,ESE,56,SW,S,11,26,79,35,1007.6,1003.6,7,3,22.1,31.9,Yes,0,No
88129,9,GoldCoast,12.9,26.4,0,,,NW,33,NW,NNE,22,26,60,64,1022.5,1018.1,,,21.5,23,No,0,No
129521,7,Hobart,10.1,15.9,0.2,1.8,8.7,NNW,43,NNW,NW,20,20,65,42,1018.6,1018.3,1,2,11.5,15,No,0,No
124977,4,Walpole,12.7,16.9,3.6,,,SW,28,WSW,SSE,9,11,76,69,1019,1019.3,,,14.4,15.6,Yes,6,Yes
114148,12,PearceRAAF,11,31.4,0,,13.3,WSW,35,SSW,WSW,7,22,57,41,1013.1,1011.4,,,23.6,28.1,No,0,No
25930,10,Penrith,11.1,37.9,0,,,ENE,19,,ENE,0,6,57,12,,,,,18.6,37.1,No,0,No
107000,10,Albany,12.4,17.6,0,3.6,8.2,,,ENE,ESE,19,17,51,60,1025.7,1022.5,8,2,15.4,17.1,No,0,No
128711,4,Hobart,4.8,19.5,0,0.6,6.8,NNW,44,NNW,NNW,19,15,73,49,1021.8,1015,,,7.4,16.4,No,0,No
104849,5,Woomera,13.5,27.5,0,,,NW,37,N,NW,13,17,65,29,1016.5,1014.1,,,18.3,27.2,No,0,No
19696,11,NorahHead,19.3,27.7,0,,,NNE,46,NNE,NE,13,28,69,66,1019.3,1015.5,,,22.9,24.7,No,0,No
71714,8,Nhil,5.4,15.2,0,,,SE,35,SSE,ESE,13,22,88,49,1022.1,1018.4,,,7.6,14.7,No,0,No
8320,10,Cobar,12.4,28.1,0,9,,S,31,S,WSW,17,11,47,20,1019.5,1017.3,1,1,17.7,26.6,No,0,No
130165,9,Launceston,10.1,17.7,0,,,NW,52,NNW,NNW,22,26,75,63,1008.6,1003.8,,,14,15.4,No,2,Yes
128924,11,Hobart,11.2,16.4,0,4.2,0.4,SE,31,S,SE,7,20,78,56,1021,1018.8,8,7,11.6,14.6,No,0,No
36423,8,WaggaWagga,-1.7,13.9,0,1,9.1,WSW,20,ESE,N,9,9,76,50,1022.2,1018.9,1,1,5.1,12.9,No,0,No
13532,10,Moree,13.8,31.2,0,8,12.5,,,NE,E,17,7,53,21,1022.2,1016.8,0,1,20.3,29.8,No,0,No
94093,3,Adelaide,16.9,32.7,0,7,11.3,W,28,,WSW,0,15,47,20,1015.8,1013.4,,,22.4,32.2,No,0.4,No
50887,3,MountGinini,6,13,0.2,,,,,E,,31,,99,,,,,,7.9,,No,0.4,No
132516,6,Launceston,2.2,14.2,0.1,,,NNW,33,NNW,NNW,13,20,78,80,,,7,8,11.9,13.5,No,0,No
69610,1,Mildura,14.4,30.9,0,8,11.9,WSW,56,SSW,W,9,24,57,22,1012.9,1009.1,1,,20.3,29.8,No,0,No
36740,7,WaggaWagga,1.8,16.6,0,2.4,9.6,SSE,28,SSE,SSW,6,17,75,42,1021.8,1019.6,1,2,8.5,16.1,No,0,No
35129,7,SydneyAirport,8.3,17.7,3.8,4.8,5.5,W,70,NNW,W,24,41,87,40,1000.6,1003,7,1,9.3,16.6,Yes,0.6,No
26250,8,Penrith,3.6,19.9,0,,,ENE,20,,ENE,0,7,69,40,,,,,10.7,19.1,No,0,No
127141,10,Hobart,5.5,16.1,0,6.4,6,ESE,24,NNW,E,17,15,74,56,1023.8,1018.6,7,5,9,13.8,No,0,No
32578,10,Sydney,11.8,18.3,4.4,7.4,7.9,SSW,57,SSW,S,26,24,56,57,1021.2,1022.4,2,7,15.9,15.6,Yes,0.2,No
114270,4,PearceRAAF,19.2,32.6,0,,7.7,E,56,ENE,W,24,28,60,44,1017.5,1014.5,,5,22.8,29.3,No,0,No
115623,8,PerthAirport,13.3,18.4,17,3.4,4.5,NW,52,W,W,17,20,87,49,1012.4,1013.4,7,6,14.4,17.9,Yes,6,Yes
131081,5,Launceston,7.1,16.1,16.2,,,SSE,35,,S,0,2,96,69,1018.1,1015.5,,,8.1,15.4,Yes,0,No
41700,11,Wollongong,17.5,21.8,0,,,NE,50,NNE,NNE,15,35,70,76,1023.5,1018.8,,,20.6,20.2,No,0,No
33003,6,SydneyAirport,10,18.2,9.8,1.4,7.2,E,37,NE,ESE,13,19,75,42,1030,1027.9,6,4,14.9,17.5,Yes,0.4,No
46673,6,Canberra,2.5,16.7,0,,,NW,43,NW,W,26,26,80,47,1020,1016.8,,8,10.8,14.2,No,0.2,No
81677,6,Dartmoor,5.8,14.4,0.8,,,SSW,31,NNW,S,4,19,95,72,1034.9,1033.9,,,8.4,13.8,No,0.4,No
18616,9,NorahHead,12.9,17.6,42.2,,,SE,72,E,SSE,44,31,82,93,1016.6,1018.9,,,15.7,13.7,Yes,52.4,Yes
121222,11,SalmonGums,10.7,19.9,2,,,SSW,57,S,S,26,31,84,49,,,,,15,18.7,Yes,0.2,No
100853,6,Nuriootpa,4.9,13.8,0,1.4,9.4,ENE,37,ENE,ENE,24,17,74,52,1032.5,1030,2,2,8.7,13.2,No,0,No
93018,3,Townsville,24.8,33.3,0,10.6,9.2,ENE,33,ESE,ENE,15,24,66,66,1010.9,1006.6,2,6,29.7,30.4,No,0,No
25392,4,Penrith,17.5,27.4,6,,,SSW,31,N,S,4,4,98,63,,,,,22.1,25.5,Yes,9,Yes
23001,10,NorfolkIsland,13.7,19.1,0,5.6,9.4,SSE,35,SSE,S,17,24,64,58,1028.4,1025.9,3,1,17,17.4,No,0,No
116224,6,PerthAirport,8.2,20.3,0,2.6,8.4,WSW,28,NE,WSW,13,9,68,39,1020.9,1017.4,5,4,12.3,19.6,No,0.6,No
92179,9,Townsville,18.9,28.8,0,6.4,10.5,NNE,33,NE,NE,19,20,64,49,1016.8,1012.6,2,1,24.8,27.7,No,0,No
55321,9,Ballarat,6.6,13.1,,,,WNW,50,ESE,WNW,24,35,98,52,1008.5,1007.5,,8,8.2,12.5,,1.8,Yes
65479,10,MelbourneAirport,8.1,15.6,11.4,6.4,9.6,NW,63,NNW,NW,22,43,70,54,995.7,995.4,6,7,10.9,13.7,Yes,0.4,No
54384,11,Ballarat,15,25.5,0,,,N,52,NNE,N,26,30,60,60,1006.9,1005.4,8,4,20.3,23.2,No,14.2,Yes
19067,1,NorahHead,19.9,26.8,3.6,,,ENE,22,SSW,ENE,9,13,82,66,1015.8,1013.8,,,24,25.8,Yes,0,No
99024,11,MountGambier,10.5,34.9,0,5.6,8.6,N,56,N,N,28,28,16,8,1013.9,1010.9,3,7,23.8,32.7,No,0,No
74173,1,Portland,11.2,30.2,0,6,10.1,NNE,28,NE,S,13,13,77,34,1013.6,1008.2,,,17.2,29.3,No,2.6,Yes
52070,11,MountGinini,9.1,20,11,,,NNW,31,WNW,W,9,11,94,88,,,,,14.3,18.2,Yes,0.2,No
11688,12,CoffsHarbour,20.1,25.9,2.2,,,N,43,NE,NNE,17,28,80,70,1013.4,1012.1,7,7,24.8,24.7,Yes,0,No
20013,10,NorahHead,14.4,24,0,,,NE,30,SE,E,15,20,60,56,1023.2,1022.2,,,20,20.9,No,0,No
54085,1,Ballarat,9.8,27.4,0,,,SW,54,N,WSW,20,28,28,31,1008.1,1006.8,2,,24.2,26,No,0,No
24601,12,Penrith,16.4,26.4,1.6,,,ENE,24,,N,0,9,97,54,,,,,19.1,26.2,Yes,0.2,No
122887,10,SalmonGums,8.9,24.1,0,,,SW,57,WSW,SW,19,22,49,37,,,,,18.8,22.4,No,0,No
127391,6,Hobart,7,15.7,0,2.8,4.1,NW,50,NNW,NNW,17,26,60,60,1002,1000,6,7,9.3,14,No,0.4,No
84191,8,Brisbane,16,24.1,0,1.2,7.4,NNE,26,,NNE,0,11,87,68,1024.3,1020.5,7,4,19.3,22.7,No,0,No
65263,3,MelbourneAirport,13,34.5,0,5.2,10.7,NNW,52,NNE,NNW,7,22,81,14,1017.6,1015,1,6,18.6,33,No,0,No
121953,2,SalmonGums,16.8,28.7,0,,,N,41,NNW,ESE,24,11,32,43,,,,,24.8,25.9,No,1,No
67065,6,Melbourne,10.1,15.3,,2,3.2,WSW,50,WNW,WSW,17,30,75,82,1018.1,1019.3,,,12.2,13.5,,4,Yes
48003,7,Tuggeranong,-3.5,11.2,2.6,,,N,30,,NNW,0,19,90,57,1027.5,1024.4,,,1.8,10.7,Yes,0,No
64955,4,MelbourneAirport,7.9,16,1.2,1.8,1.8,S,35,WSW,S,9,17,93,53,1029.3,1027.9,7,6,9.6,15.4,Yes,0.2,No
79416,12,Dartmoor,7.3,29.1,0,4.6,14,ESE,39,ESE,ENE,17,6,80,38,1017.8,1016,,,16,25.2,No,0,No
15822,1,Newcastle,22.4,28.5,0,,,,,,,0,,84,,,,4,,26,,No,0.4,No
131411,5,Launceston,4.3,16.7,0,,,,,,NNW,0,19,99,67,1025.7,1022,,,7.5,15.3,No,0.2,No
92796,7,Townsville,17,26.5,0,6,6.8,ESE,33,SE,ENE,17,22,66,64,1023.8,1020.4,3,7,23,24.5,No,0,No
10625,11,CoffsHarbour,15.4,23.7,0,4.6,12.8,S,31,SW,SE,19,19,47,47,1017.6,1015.1,1,1,21,22.9,No,0,No
100710,1,Nuriootpa,14.6,34.7,0,6.6,10.1,WNW,43,NE,NW,17,17,42,14,1008.5,1004.2,6,6,21.6,34.1,No,0,No
61921,3,Sale,10.7,16.1,1.4,,,W,72,WNW,W,46,41,79,79,1017.7,1019.7,6,8,13.8,14.9,Yes,3,Yes
75995,9,Watsonia,6.9,15.2,5,2.2,8.3,NNW,28,NW,N,11,13,58,44,1021.9,1020.6,3,7,10.9,14,Yes,0,No
96,3,Albury,11,30.2,0,,,SSE,24,E,SSE,7,11,54,20,1017,1014.7,,,17.6,28.8,No,0,No
54351,10,Ballarat,7.3,20.9,0,,,NNE,48,ESE,N,19,31,79,48,1028.2,1026.8,0,,11.8,20.3,No,0,No
77031,8,Watsonia,3.1,15.8,0.2,1.8,9.1,N,31,N,N,17,17,64,54,1015.6,1013.3,2,6,10,14.9,No,0.4,No
31439,8,Sydney,11.5,21.9,0,2.2,9.4,W,24,,ESE,,15,58,60,1022,1018.6,4,2,15.4,19.9,No,0,No
131476,8,Launceston,1.2,11.2,7,,,NNW,59,WNW,NNW,6,31,86,94,1005.2,996.6,,,6.1,10.2,Yes,17.4,Yes
107953,8,Albany,9.3,18.6,0,4.2,9.6,,,NE,E,6,20,72,50,1035.7,1031.6,0,0,13.3,17.3,No,0,No
47493,9,Canberra,6.7,11.7,6.8,,,S,35,ESE,WNW,9,7,95,98,1012,1008.1,8,8,9.2,10.6,Yes,24.2,Yes
68251,3,Mildura,16.9,30.3,14,3,11,ESE,24,NE,SSE,7,11,92,41,1015.9,1013.4,1,3,20,29.3,Yes,0,No
15477,12,Newcastle,10.8,,0,,,,,NW,NW,28,28,50,28,,,1,1,16,22.8,No,0,No
123369,2,SalmonGums,16.3,26.8,0,,,SSE,35,S,SW,2,7,65,41,,,,,20.7,24.3,No,0,No
68881,12,Mildura,16.4,32.3,1,6.4,13.1,NNW,46,NNE,NNW,11,19,60,26,1010.9,1008.6,1,4,23.8,31.6,No,0,No
72556,12,Nhil,14,21,5.4,,,W,87,W,WSW,39,56,72,39,1001.4,1003.9,,,15.1,20.1,Yes,0.2,No
53837,5,Ballarat,6.7,13.3,0.6,,,W,41,NW,W,13,26,92,58,1017.7,1014.7,8,8,9.2,13.1,No,0.4,No
53266,5,MountGinini,3.6,9.8,0.8,,,WSW,74,WSW,WSW,22,20,97,77,,,,,4,8.5,No,0,No
15824,1,Newcastle,17.3,31.8,0,,,,,NW,SW,4,19,53,18,,,5,1,22,31.1,No,0,No
110009,12,Witchcliffe,11.9,25.7,0,,,SSW,31,WNW,SW,9,19,65,49,1011.3,1010.3,,,20.5,23.4,No,0,No
125342,9,Walpole,,16.8,,,,WNW,91,,WNW,,24,,56,,1015.5,,,,16.7,,0.6,No
19353,12,NorahHead,14.8,23.3,0,,,N,30,SE,NE,7,19,63,58,1020.4,1018.5,,,20.6,22.1,No,0,No
97728,1,MountGambier,9.6,23,0,5.4,13.2,SE,41,SE,S,28,28,64,55,1016.7,1014.7,3,0,17.1,22,No,0,No
63619,7,MelbourneAirport,8.1,11.8,0,4,0.5,NNW,72,N,N,37,30,73,79,1013.3,1010.8,7,7,10.5,10.8,No,0.4,No
139052,4,Darwin,24.1,33.7,0,5.4,8.6,E,35,ENE,E,7,17,80,44,1011.7,1008.4,3,7,28.6,32.8,No,0,No
99362,10,MountGambier,11.7,15.9,0,3.2,0.2,SSW,30,SSW,SW,11,15,84,69,1019.5,1018.1,8,7,13.3,15.6,No,0.2,No
49000,6,Tuggeranong,-4.4,12.8,0,,,S,22,,SSE,0,7,91,50,1027.7,1024.8,,,2.2,12.3,No,0,No
38550,9,WaggaWagga,7.9,12.4,0,1.6,,SE,41,ENE,SSE,6,15,81,91,1010.8,1004.1,8,8,10.7,12.2,No,34.2,Yes
19062,1,NorahHead,18,27.3,0,,,NNE,35,N,ENE,9,20,70,69,1014.8,1012,,,22.9,25.8,No,0,No
24491,8,Penrith,8.5,19.5,12.8,,,SSE,39,S,SSE,15,20,72,52,,,,,15.2,16.2,Yes,1.6,Yes
16864,2,Newcastle,19.8,25.4,0.8,,,,,,SE,0,9,80,79,,,7,8,24,24.5,No,6.4,Yes
30756,8,Sydney,10.6,17.9,0,2.4,8.2,ESE,24,W,ENE,13,11,85,62,1021.9,1018.7,,,12.8,17.5,No,0,No
118243,12,Perth,20.8,37.1,0,10.2,11.9,SW,33,ENE,W,11,15,31,25,1012.7,1010.6,2,3,28.5,35.4,No,0,No
79335,10,Dartmoor,3.5,22.1,0.2,2.4,10.1,NNE,33,E,NE,15,22,99,52,1027.8,1024.6,,,10.2,20.9,No,0,No
66346,2,Melbourne,19.1,29.6,0,7,9.3,WSW,74,W,WSW,13,24,73,35,1012.2,1008.9,7,5,20.3,27.4,No,0,No
14261,3,Moree,23,36,0,8.2,,NE,48,NNE,WNW,20,11,62,31,1020.4,1016.9,5,7,25.6,33.3,No,0,No
44373,11,Canberra,12.8,18.5,25.8,2.8,0.6,ESE,28,S,SE,13,13,91,79,1014,1014.9,8,8,14,16.8,Yes,0.4,No
94423,2,Adelaide,26.8,39,0,11.6,12.5,ESE,43,NE,SW,13,17,36,23,1017.4,1015.7,,,32.8,38.5,No,0,No
141595,10,Uluru,26.3,38.2,0,,,WSW,50,S,E,15,15,20,11,1015.4,1012.3,7,2,31.4,36.9,No,0,No
61726,9,Sale,10,15.7,0.2,,,W,65,W,WSW,26,31,89,69,1013.7,1016.9,8,7,11.3,11.8,No,1.2,Yes
125739,11,Walpole,7.8,22.2,0,,,WSW,30,NW,WSW,15,15,68,64,1024,1021.4,,,17,18.4,No,0,No
71969,4,Nhil,3.2,18.3,0,,,SE,31,SSE,E,20,13,88,40,1031.4,1028.1,,,9.1,17.3,No,0,No
131697,3,Launceston,7.5,22.4,0,,,NNW,41,N,NNW,4,20,85,63,1019.2,1016.3,,,12.4,21,No,0,No
5385,12,BadgerysCreek,18,26.1,0,,,SE,41,SE,SE,7,22,80,63,1015,1016.4,,,19.9,19.5,No,0,No
19733,1,NorahHead,21.4,25.4,0,,,S,39,SSW,S,20,26,88,87,1018.9,1018.5,,,22,22.7,No,1.8,Yes
99097,1,MountGambier,6.5,26.9,0,4,12.1,SE,44,E,SE,24,11,55,27,1017.4,1012.5,8,3,14.9,23.7,No,0,No
54775,1,Ballarat,9.4,19.9,0.2,,,SSE,43,S,S,20,22,88,50,1019,1017.9,8,3,10.7,18.1,No,0,No
139728,11,Katherine,27.7,37.4,0,9.4,,ESE,48,NW,NE,6,11,59,39,1010.8,1005.6,2,3,31.3,36,No,14.6,Yes
65596,1,MelbourneAirport,12.5,31.3,0,6.6,13.4,,,N,S,15,24,58,50,1013.4,1014.1,1,6,21.7,25.4,No,0,No
96861,4,Adelaide,11.4,21.6,0.2,,,WSW,33,WSW,SW,2,13,75,45,1025.4,1024.9,,,16.1,20.3,No,0,No
113116,8,PearceRAAF,10.3,23.2,0,,9.3,NW,30,ENE,NNW,15,19,73,46,1017.2,1012.1,1,6,17.1,22,No,4.2,Yes
18357,12,NorahHead,18.4,24.9,0.2,,,ENE,33,SE,NE,2,11,85,74,1012.1,1010.5,,,20.4,22.9,No,0,No
22111,5,NorfolkIsland,15.1,22.3,0,2.8,7.2,W,54,NNW,WSW,15,17,69,78,1015.6,1012.3,4,5,20.7,19.8,No,2.4,Yes
68148,5,Melbourne,13.7,18.5,0,2.2,1.4,NNW,35,N,NNW,11,17,67,53,1020.9,1018,7,7,14,17.9,No,0,No
141602,11,Uluru,26.4,43.7,0,,,WNW,69,NE,NW,30,35,20,7,1005.8,1000.3,,,32.7,41.4,No,0.8,No
19331,11,NorahHead,16.4,24.7,0,,,SE,43,SSW,SSE,15,20,75,60,1015.8,1014.2,,,21.2,24.1,No,52,Yes
28036,6,Richmond,7.1,17.4,0.2,,,SW,19,SW,,2,0,84,59,1031.3,1028.8,,,13.3,16.7,No,0,No
122767,6,SalmonGums,7.1,13.4,2,,,SW,50,W,SW,19,26,79,54,,,,,10.1,12.3,Yes,0.4,No
121579,12,SalmonGums,15.8,34.8,0,,,SE,56,SE,SSE,20,39,48,28,,,,,23.8,32,No,0.4,No
41438,2,Wollongong,16.8,21.4,1.4,,,SE,81,SSW,SSW,26,31,74,73,1012,1012.4,8,,18.1,20.3,Yes,12.6,Yes
137595,4,Darwin,24.3,33.4,0,4.6,8,SE,31,NE,WNW,7,19,86,62,1014.4,1010.6,6,6,25.8,30.5,No,0,No
33866,11,SydneyAirport,19,27.6,0,9.4,8,NE,70,N,NE,13,44,66,72,1017.1,1013.9,3,7,24.7,25.1,No,0,No
111605,7,Witchcliffe,10.2,16.5,0.4,,,WSW,26,SW,WSW,2,13,73,72,1028.4,1027.2,,,14.5,16.3,No,0.4,No
